UserId,SendDate,OfferId
2970054,18-01-2017,5
2970054,20-01-2017,7
2970054,24-01-2017,10
2970054,26-01-2017,5
2970054,30-01-2017,6
2970054,15-02-2017,3
2970054,03-03-2017,9
2970054,05-03-2017,5
2970054,11-03-2017,8
2970054,23-03-2017,8
2970054,01-06-2017,1
2970054,03-07-2017,8
2970054,25-07-2017,9
2970054,08-08-2017,10
2970054,13-09-2017,10
2970054,23-09-2017,4
2970054,25-09-2017,2
2970054,27-09-2017,5
2970578,29-11-2016,8
2970578,07-12-2016,5
2970578,13-12-2016,3
2970578,19-12-2016,6
2970578,23-12-2016,9
2970578,29-12-2016,7
2970578,18-01-2017,5
2970578,20-01-2017,1
2970578,24-01-2017,8
2970578,13-03-2017,4
2970578,19-03-2017,3
2970578,23-03-2017,8
2970578,02-04-2017,6
2970578,04-04-2017,2
2970578,18-04-2017,10
2970578,10-05-2017,9
2970578,20-05-2017,7
2970578,30-05-2017,7
2970578,01-06-2017,7
2970578,23-06-2017,3
2970578,07-07-2017,2
2970578,16-08-2017,7
2970578,05-09-2017,6
2970578,07-09-2017,8
2970578,09-09-2017,1
2971739,29-01-2017,8
2971739,31-01-2017,1
2971739,02-02-2017,6
2971739,08-02-2017,8
2971739,14-02-2017,2
2971739,16-02-2017,9
2971739,18-02-2017,1
2971739,22-02-2017,4
2971739,28-02-2017,5
2971739,06-03-2017,10
2971739,08-03-2017,6
2971739,14-03-2017,5
2971739,20-03-2017,2
2971739,01-04-2017,2
2971739,21-04-2017,10
2971739,23-04-2017,4
2971739,11-05-2017,6
2971739,31-05-2017,5
2971739,12-06-2017,2
2971739,18-06-2017,10
2971739,28-06-2017,3
2971739,30-06-2017,4
2971739,10-07-2017,10
2971739,26-07-2017,9
2971739,01-08-2017,1
2971739,03-08-2017,7
2971739,07-08-2017,4
2971739,11-08-2017,1
2971739,17-08-2017,1
2971739,27-08-2017,1
2971739,31-08-2017,1
2971739,02-09-2017,5
2971739,14-09-2017,4
2971739,26-09-2017,4
2971829,05-12-2016,1
2971829,25-12-2016,8
2971829,04-01-2017,4
2971829,12-01-2017,5
2971829,14-01-2017,7
2971829,24-01-2017,9
2971829,26-01-2017,7
2971829,28-01-2017,6
2971829,11-02-2017,3
2971829,23-02-2017,8
2971829,25-02-2017,9
2971829,15-03-2017,9
2971829,21-03-2017,3
2971829,27-03-2017,7
2971829,02-04-2017,8
2971829,24-04-2017,1
2971829,07-06-2017,4
2971829,29-06-2017,2
2971829,05-07-2017,8
2971829,17-07-2017,5
2971829,25-07-2017,5
2971829,16-08-2017,9
2971829,09-09-2017,5
2971829,29-09-2017,8
2971914,28-02-2017,1
2971914,02-03-2017,6
2971914,06-03-2017,10
2971914,08-03-2017,9
2971914,12-03-2017,9
2971914,18-03-2017,1
2971914,01-04-2017,4
2971914,03-04-2017,1
2971914,07-04-2017,10
2971914,01-05-2017,7
2971914,05-05-2017,10
2971914,31-05-2017,4
2971914,20-06-2017,2
2971914,26-06-2017,1
2971914,28-06-2017,3
2971914,06-07-2017,5
2971914,10-07-2017,9
2971914,20-07-2017,10
2971914,24-07-2017,9
2971914,30-07-2017,4
2971914,01-08-2017,9
2971914,07-08-2017,6
2971914,23-08-2017,6
2973279,28-12-2016,4
2973279,01-01-2017,9
2973279,03-01-2017,2
2973279,07-01-2017,8
2973279,11-01-2017,10
2973279,13-01-2017,6
2973279,19-01-2017,1
2973279,25-01-2017,4
2973279,29-01-2017,9
2973279,31-01-2017,9
2973279,08-02-2017,1
2973279,14-02-2017,2
2973279,16-02-2017,2
2973279,22-02-2017,9
2973279,26-02-2017,1
2973279,28-02-2017,4
2973279,02-03-2017,6
2973279,04-03-2017,5
2973279,08-03-2017,7
2973279,16-03-2017,6
2973279,18-03-2017,7
2973279,20-03-2017,7
2973279,30-03-2017,8
2973279,09-04-2017,1
2973279,21-04-2017,7
2973279,11-05-2017,6
2973279,17-05-2017,7
2973279,31-05-2017,8
2973279,04-06-2017,1
2973279,14-07-2017,5
2973279,24-07-2017,9
2973279,30-07-2017,4
2973279,01-08-2017,10
2973279,03-08-2017,2
2973279,21-08-2017,8
2973279,23-08-2017,1
2973279,29-08-2017,9
2973279,08-09-2017,2
2973279,12-09-2017,1
2974225,15-12-2016,9
2974225,19-12-2016,7
2974225,21-12-2016,4
2974225,23-12-2016,6
2974225,12-01-2017,3
2974225,14-01-2017,7
2974225,20-01-2017,5
2974225,01-02-2017,10
2974225,11-02-2017,3
2974225,17-02-2017,3
2974225,25-02-2017,9
2974225,03-03-2017,9
2974225,15-03-2017,7
2974225,02-04-2017,5
2974225,30-04-2017,7
2974225,18-05-2017,8
2974225,07-06-2017,4
2974225,09-06-2017,2
2974225,17-07-2017,7
2974225,21-07-2017,7
2974225,01-09-2017,9
2974225,27-09-2017,5
2974565,29-11-2016,4
2974565,13-12-2016,5
2974565,21-12-2016,3
2974565,23-12-2016,6
2974565,02-01-2017,2
2974565,20-01-2017,10
2974565,26-01-2017,9
2974565,09-02-2017,2
2974565,11-02-2017,2
2974565,17-02-2017,2
2974565,21-02-2017,10
2974565,25-02-2017,3
2974565,05-03-2017,9
2974565,15-03-2017,7
2974565,16-04-2017,2
2974565,20-04-2017,7
2974565,22-04-2017,10
2974565,13-06-2017,6
2974565,01-07-2017,7
2974565,05-07-2017,9
2974565,17-07-2017,2
2974565,08-08-2017,1
2974565,30-08-2017,1
2974565,11-09-2017,1
2974565,13-09-2017,9
2974844,05-03-2017,8
2974844,07-03-2017,5
2974844,11-03-2017,4
2974844,19-03-2017,6
2974844,25-03-2017,3
2974844,10-04-2017,9
2974844,14-04-2017,3
2974844,22-04-2017,1
2974844,18-05-2017,8
2974844,24-05-2017,2
2974844,30-05-2017,2
2974844,03-06-2017,2
2974844,09-06-2017,2
2974844,15-06-2017,5
2974844,29-06-2017,1
2974844,05-07-2017,2
2974844,11-07-2017,4
2974844,13-07-2017,4
2974844,25-07-2017,9
2974844,20-08-2017,4
2974844,01-09-2017,4
2974844,05-09-2017,10
2976629,23-11-2016,1
2976629,01-12-2016,10
2976629,03-12-2016,6
2976629,11-12-2016,7
2976629,13-12-2016,4
2976629,21-12-2016,4
2976629,14-01-2017,3
2976629,30-01-2017,5
2976629,13-02-2017,9
2976629,15-02-2017,7
2976629,27-02-2017,8
2976629,05-03-2017,4
2976629,10-04-2017,6
2976629,22-04-2017,7
2976629,24-04-2017,1
2976629,26-05-2017,7
2976629,30-05-2017,8
2976629,21-06-2017,3
2976629,29-06-2017,5
2976629,24-08-2017,4
2976629,28-08-2017,1
2976629,09-09-2017,1
2976973,11-03-2017,4
2976973,15-03-2017,8
2976973,16-04-2017,1
2976973,30-04-2017,8
2976973,26-05-2017,4
2976973,17-06-2017,2
2976973,21-06-2017,1
2976973,19-07-2017,2
2976973,06-08-2017,5
2976973,18-08-2017,1
2976973,01-09-2017,3
2976973,07-09-2017,6
2979028,23-11-2016,1
2979028,27-11-2016,3
2979028,29-11-2016,8
2979028,03-12-2016,4
2979028,07-12-2016,8
2979028,15-12-2016,2
2979028,14-01-2017,8
2979028,09-02-2017,2
2979028,25-02-2017,2
2979028,13-03-2017,7
2979028,29-03-2017,10
2979028,04-04-2017,3
2979028,18-04-2017,1
2979028,22-04-2017,4
2979028,08-05-2017,4
2979028,12-05-2017,7
2979028,25-06-2017,8
2979028,03-07-2017,8
2979028,12-08-2017,2
2979028,28-08-2017,1
2979147,14-03-2017,8
2979147,18-03-2017,1
2979147,01-04-2017,5
2979147,05-04-2017,6
2979147,11-04-2017,7
2979147,15-04-2017,4
2979147,15-05-2017,8
2979147,19-05-2017,10
2979147,04-06-2017,10
2979147,06-06-2017,8
2979147,08-06-2017,10
2979147,14-06-2017,7
2979147,18-06-2017,4
2979147,24-06-2017,5
2979147,02-07-2017,2
2979147,08-07-2017,9
2979147,12-07-2017,8
2979147,20-07-2017,10
2979147,01-08-2017,5
2979147,15-08-2017,10
2979147,19-08-2017,10
2979147,12-09-2017,9
2979147,14-09-2017,10
2979147,16-09-2017,7
2979147,26-09-2017,4
2979147,28-09-2017,10
2979147,30-09-2017,6
2979548,23-11-2016,4
2979548,03-12-2016,4
2979548,05-12-2016,3
2979548,13-12-2016,7
2979548,21-12-2016,5
2979548,27-12-2016,2
2979548,04-01-2017,1
2979548,22-01-2017,9
2979548,09-02-2017,1
2979548,07-03-2017,9
2979548,25-03-2017,5
2979548,29-03-2017,10
2979548,14-04-2017,4
2979548,24-04-2017,9
2979548,30-05-2017,2
2979548,21-06-2017,9
2979548,23-06-2017,2
2979548,29-06-2017,5
2979548,03-07-2017,8
2979548,31-07-2017,5
2979548,08-08-2017,10
2979548,10-08-2017,10
2979548,19-09-2017,2
2981547,27-12-2016,7
2981547,18-01-2017,9
2981547,01-02-2017,10
2981547,19-02-2017,1
2981547,25-02-2017,9
2981547,03-03-2017,3
2981547,05-03-2017,4
2981547,11-03-2017,8
2981547,15-03-2017,3
2981547,02-04-2017,9
2981547,16-04-2017,9
2981547,18-04-2017,10
2981547,03-06-2017,5
2981547,11-06-2017,7
2981547,25-06-2017,1
2981547,11-07-2017,9
2981547,28-08-2017,1
2981547,03-09-2017,9
2981547,11-09-2017,7
2981547,19-09-2017,4
2981547,29-09-2017,3
2983471,28-12-2016,1
2983471,01-01-2017,2
2983471,03-01-2017,10
2983471,05-01-2017,3
2983471,07-01-2017,6
2983471,11-01-2017,10
2983471,13-01-2017,10
2983471,19-01-2017,8
2983471,25-01-2017,1
2983471,29-01-2017,1
2983471,31-01-2017,4
2983471,02-02-2017,7
2983471,04-02-2017,3
2983471,12-02-2017,4
2983471,14-02-2017,8
2983471,18-02-2017,6
2983471,22-02-2017,1
2983471,24-02-2017,10
2983471,06-03-2017,6
2983471,18-03-2017,7
2983471,26-03-2017,6
2983471,30-03-2017,9
2983471,05-04-2017,10
2983471,13-04-2017,10
2983471,23-04-2017,7
2983471,29-04-2017,7
2983471,03-05-2017,2
2983471,11-05-2017,6
2983471,17-05-2017,8
2983471,10-06-2017,1
2983471,16-06-2017,5
2983471,30-06-2017,3
2983471,06-07-2017,2
2983471,10-07-2017,3
2983471,14-07-2017,5
2983471,07-08-2017,9
2983471,11-08-2017,8
2983471,15-08-2017,6
2983471,17-08-2017,1
2983471,19-08-2017,4
2983471,25-08-2017,4
2983471,27-08-2017,3
2983471,29-08-2017,3
2983471,31-08-2017,9
2983471,04-09-2017,3
2983471,12-09-2017,6
2983471,28-09-2017,10
2983471,30-09-2017,4
2983763,05-03-2017,8
2983763,23-03-2017,1
2983763,27-03-2017,9
2983763,29-03-2017,10
2983763,24-04-2017,1
2983763,01-06-2017,5
2983763,07-06-2017,10
2983763,09-06-2017,3
2983763,25-06-2017,6
2983763,06-08-2017,5
2983763,09-09-2017,10
2983763,13-09-2017,9
2985309,28-11-2016,5
2985309,30-11-2016,2
2985309,02-12-2016,9
2985309,04-12-2016,4
2985309,06-12-2016,10
2985309,08-12-2016,7
2985309,10-12-2016,1
2985309,12-12-2016,2
2985309,14-12-2016,2
2985309,16-12-2016,5
2985309,18-12-2016,4
2985309,20-12-2016,1
2985309,22-12-2016,10
2985309,26-12-2016,7
2985309,28-12-2016,9
2985309,01-01-2017,2
2985309,03-01-2017,1
2985309,07-01-2017,8
2985309,09-01-2017,6
2985309,11-01-2017,5
2985309,13-01-2017,9
2985309,19-01-2017,1
2985309,23-01-2017,8
2985309,29-01-2017,8
2985309,04-02-2017,7
2985309,06-02-2017,2
2985309,08-02-2017,8
2985309,12-02-2017,4
2985309,16-02-2017,9
2985309,18-02-2017,1
2985309,22-02-2017,10
2985309,24-02-2017,10
2985309,02-03-2017,3
2985309,06-03-2017,10
2985309,08-03-2017,4
2985309,10-03-2017,6
2985309,18-03-2017,5
2985309,20-03-2017,6
2985309,26-03-2017,9
2985309,01-04-2017,2
2985309,05-04-2017,7
2985309,07-04-2017,9
2985309,13-04-2017,5
2985309,29-04-2017,1
2985309,05-05-2017,3
2985309,09-05-2017,2
2985309,15-05-2017,10
2985309,10-06-2017,3
2985309,24-06-2017,5
2985309,07-08-2017,9
2985309,17-08-2017,4
2985309,23-08-2017,9
2985309,25-08-2017,4
2985309,27-08-2017,3
2985309,31-08-2017,6
2985309,04-09-2017,5
2985309,12-09-2017,4
2985309,14-09-2017,9
2985309,24-09-2017,4
2986320,16-03-2017,10
2986320,20-03-2017,5
2986320,24-03-2017,10
2986320,28-03-2017,6
2986320,01-04-2017,3
2986320,09-04-2017,9
2986320,13-04-2017,2
2986320,15-04-2017,4
2986320,23-04-2017,5
2986320,01-05-2017,5
2986320,03-05-2017,5
2986320,09-05-2017,1
2986320,04-06-2017,1
2986320,14-07-2017,2
2986320,03-08-2017,7
2986320,15-08-2017,4
2986320,17-08-2017,8
2986320,23-08-2017,5
2986320,27-08-2017,9
2986320,31-08-2017,2
2986320,10-09-2017,1
2986320,24-09-2017,10
2986320,30-09-2017,10
2990182,02-04-2017,9
2990182,20-04-2017,7
2990182,28-04-2017,6
2990182,04-05-2017,4
2990182,07-06-2017,3
2990182,09-06-2017,1
2990182,29-06-2017,3
2990182,01-07-2017,1
2990182,29-07-2017,8
2990182,10-08-2017,10
2990182,07-09-2017,4
2990182,19-09-2017,7
2991128,19-12-2016,9
2991128,06-01-2017,7
2991128,08-01-2017,3
2991128,24-01-2017,6
2991128,01-02-2017,2
2991128,13-02-2017,4
2991128,15-02-2017,2
2991128,17-02-2017,2
2991128,19-02-2017,8
2991128,03-03-2017,10
2991128,20-04-2017,7
2991128,22-04-2017,4
2991128,14-05-2017,4
2991128,28-05-2017,6
2991128,15-06-2017,3
2991128,10-08-2017,4
2991128,26-08-2017,6
2991128,19-09-2017,2
2991128,27-09-2017,5
2991298,23-11-2016,2
2991298,27-11-2016,3
2991298,03-12-2016,6
2991298,05-12-2016,9
2991298,07-12-2016,3
2991298,17-12-2016,6
2991298,19-12-2016,6
2991298,29-12-2016,4
2991298,12-01-2017,3
2991298,14-01-2017,3
2991298,24-01-2017,10
2991298,21-02-2017,1
2991298,21-03-2017,3
2991298,14-04-2017,3
2991298,22-04-2017,4
2991298,24-04-2017,6
2991298,02-05-2017,4
2991298,14-05-2017,3
2991298,24-05-2017,2
2991298,11-06-2017,8
2991298,13-06-2017,2
2991298,19-06-2017,4
2991298,05-07-2017,6
2991298,11-07-2017,9
2991298,25-07-2017,5
2991298,08-08-2017,10
2991298,16-08-2017,10
2991298,26-08-2017,6
2991298,01-09-2017,3
2994392,11-03-2017,4
2994392,10-04-2017,9
2994392,16-04-2017,1
2994392,04-05-2017,8
2994392,30-05-2017,7
2994392,07-06-2017,6
2994392,07-07-2017,7
2994392,17-07-2017,2
2994392,08-08-2017,2
2994392,10-08-2017,4
2994392,01-09-2017,7
2994392,09-09-2017,1
2994392,17-09-2017,6
2994392,27-09-2017,3
2994717,23-11-2016,4
2994717,25-11-2016,6
2994717,27-11-2016,8
2994717,29-11-2016,4
2994717,19-12-2016,1
2994717,23-12-2016,6
2994717,02-01-2017,9
2994717,04-01-2017,4
2994717,06-01-2017,7
2994717,14-01-2017,3
2994717,16-01-2017,1
2994717,13-02-2017,5
2994717,03-03-2017,8
2994717,07-03-2017,4
2994717,13-03-2017,9
2994717,06-04-2017,1
2994717,24-04-2017,3
2994717,30-05-2017,6
2994717,23-06-2017,4
2994717,29-06-2017,5
2994717,14-08-2017,9
2994717,22-08-2017,3
2994717,28-08-2017,1
2994717,30-08-2017,3
2994717,13-09-2017,3
2994717,25-09-2017,2
2995300,27-11-2016,3
2995300,29-11-2016,8
2995300,05-12-2016,9
2995300,15-12-2016,10
2995300,25-12-2016,8
2995300,12-01-2017,3
2995300,18-01-2017,6
2995300,13-02-2017,1
2995300,19-03-2017,6
2995300,02-04-2017,9
2995300,14-05-2017,8
2995300,01-06-2017,1
2995300,07-06-2017,4
2995300,09-06-2017,8
2995300,29-06-2017,10
2995300,13-07-2017,4
2995300,08-08-2017,10
2995300,10-08-2017,1
2995300,26-08-2017,9
2995300,28-08-2017,2
2995300,13-09-2017,9
2995333,14-02-2017,8
2995333,16-02-2017,3
2995333,18-02-2017,5
2995333,20-02-2017,10
2995333,24-02-2017,6
2995333,28-02-2017,4
2995333,02-03-2017,3
2995333,04-03-2017,9
2995333,06-03-2017,9
2995333,14-03-2017,5
2995333,18-03-2017,3
2995333,01-04-2017,4
2995333,09-04-2017,8
2995333,13-04-2017,6
2995333,17-05-2017,2
2995333,04-06-2017,1
2995333,14-06-2017,6
2995333,16-06-2017,6
2995333,18-06-2017,10
2995333,20-06-2017,6
2995333,26-06-2017,1
2995333,28-06-2017,7
2995333,10-07-2017,5
2995333,14-07-2017,5
2995333,24-07-2017,7
2995333,28-07-2017,10
2995333,01-08-2017,9
2995333,07-08-2017,10
2995333,21-08-2017,1
2995333,29-08-2017,9
2995333,08-09-2017,8
2995333,12-09-2017,1
2995333,20-09-2017,2
2995333,26-09-2017,4
2995588,11-02-2017,8
2995588,18-04-2017,8
2995588,24-05-2017,10
2995588,13-06-2017,2
2995588,17-06-2017,2
2995588,27-06-2017,6
2995588,21-07-2017,7
2995588,08-08-2017,2
2995588,05-09-2017,4
2995588,21-09-2017,8
2995588,29-09-2017,9
2995838,06-12-2016,4
2995838,08-12-2016,7
2995838,10-12-2016,9
2995838,12-12-2016,10
2995838,14-12-2016,2
2995838,16-12-2016,10
2995838,20-12-2016,3
2995838,26-12-2016,4
2995838,30-12-2016,10
2995838,01-01-2017,4
2995838,03-01-2017,10
2995838,05-01-2017,1
2995838,09-01-2017,6
2995838,13-01-2017,6
2995838,21-01-2017,5
2995838,25-01-2017,7
2995838,29-01-2017,9
2995838,31-01-2017,4
2995838,14-02-2017,5
2995838,16-02-2017,10
2995838,18-02-2017,5
2995838,22-02-2017,10
2995838,02-03-2017,7
2995838,06-03-2017,6
2995838,18-03-2017,1
2995838,20-03-2017,2
2995838,26-03-2017,10
2995838,05-04-2017,6
2995838,11-04-2017,7
2995838,21-04-2017,6
2995838,25-04-2017,9
2995838,13-05-2017,3
2995838,17-05-2017,6
2995838,23-05-2017,7
2995838,12-06-2017,8
2995838,16-06-2017,5
2995838,18-06-2017,2
2995838,22-06-2017,4
2995838,12-07-2017,5
2995838,14-07-2017,7
2995838,19-08-2017,4
2995838,21-08-2017,8
2995838,25-08-2017,4
2995838,04-09-2017,3
2995838,18-09-2017,4
2995838,24-09-2017,5
2995838,30-09-2017,6
2995890,05-12-2016,2
2995890,29-12-2016,10
2995890,24-01-2017,2
2995890,09-02-2017,7
2995890,25-02-2017,3
2995890,27-02-2017,8
2995890,05-03-2017,7
2995890,07-03-2017,5
2995890,15-03-2017,8
2995890,23-03-2017,7
2995890,27-03-2017,5
2995890,08-04-2017,7
2995890,10-04-2017,8
2995890,22-04-2017,2
2995890,24-05-2017,2
2995890,28-05-2017,5
2995890,30-05-2017,8
2995890,09-06-2017,1
2995890,21-06-2017,1
2995890,23-06-2017,3
2995890,29-06-2017,10
2995890,25-07-2017,6
2995890,29-07-2017,4
2995890,16-08-2017,5
2995890,18-08-2017,1
2995890,09-09-2017,10
2996173,29-11-2016,7
2996173,19-12-2016,2
2996173,21-12-2016,10
2996173,23-12-2016,9
2996173,31-12-2016,10
2996173,02-01-2017,10
2996173,04-01-2017,9
2996173,22-01-2017,10
2996173,24-01-2017,6
2996173,03-02-2017,3
2996173,05-02-2017,7
2996173,11-02-2017,7
2996173,25-02-2017,4
2996173,27-02-2017,9
2996173,10-04-2017,5
2996173,22-04-2017,2
2996173,28-04-2017,10
2996173,30-04-2017,7
2996173,30-05-2017,8
2996173,15-06-2017,3
2996173,25-06-2017,8
2996173,15-07-2017,8
2996173,18-08-2017,1
2996173,01-09-2017,8
2996173,05-09-2017,4
2996173,17-09-2017,6
2996186,23-01-2017,8
2996186,29-01-2017,9
2996186,31-01-2017,1
2996186,04-02-2017,2
2996186,18-02-2017,5
2996186,22-02-2017,8
2996186,08-03-2017,4
2996186,12-03-2017,7
2996186,16-03-2017,10
2996186,28-03-2017,10
2996186,30-03-2017,8
2996186,13-04-2017,1
2996186,23-04-2017,9
2996186,01-05-2017,7
2996186,17-05-2017,8
2996186,10-06-2017,3
2996186,16-06-2017,5
2996186,18-06-2017,5
2996186,20-06-2017,8
2996186,24-06-2017,8
2996186,02-07-2017,10
2996186,10-07-2017,10
2996186,14-07-2017,2
2996186,20-07-2017,9
2996186,28-07-2017,9
2996186,30-07-2017,6
2996186,03-08-2017,5
2996186,05-08-2017,2
2996186,13-08-2017,8
2996186,21-08-2017,7
2996186,23-08-2017,7
2996186,25-08-2017,4
2996186,29-08-2017,9
2996186,04-09-2017,3
2996186,12-09-2017,1
2996186,14-09-2017,4
2996186,24-09-2017,9
2996519,20-12-2016,1
2996519,22-12-2016,8
2996519,01-01-2017,6
2996519,05-01-2017,4
2996519,07-01-2017,8
2996519,09-01-2017,10
2996519,11-01-2017,10
2996519,13-01-2017,10
2996519,25-01-2017,5
2996519,31-01-2017,9
2996519,16-02-2017,9
2996519,22-02-2017,1
2996519,02-03-2017,9
2996519,08-03-2017,10
2996519,14-03-2017,6
2996519,16-03-2017,8
2996519,20-03-2017,2
2996519,26-03-2017,6
2996519,28-03-2017,4
2996519,30-03-2017,3
2996519,01-04-2017,4
2996519,07-04-2017,5
2996519,13-04-2017,5
2996519,15-04-2017,5
2996519,23-04-2017,6
2996519,25-04-2017,1
2996519,11-05-2017,6
2996519,31-05-2017,8
2996519,08-06-2017,4
2996519,20-06-2017,7
2996519,22-06-2017,4
2996519,24-06-2017,8
2996519,08-07-2017,9
2996519,18-07-2017,6
2996519,24-07-2017,5
2996519,11-08-2017,7
2996519,15-08-2017,4
2996519,17-08-2017,4
2996519,23-08-2017,3
2996519,27-08-2017,9
2996519,06-09-2017,4
2996519,10-09-2017,6
2996519,22-09-2017,7
2996718,14-01-2017,8
2996718,01-02-2017,10
2996718,03-03-2017,1
2996718,19-03-2017,2
2996718,27-03-2017,5
2996718,29-03-2017,10
2996718,31-03-2017,10
2996718,02-04-2017,9
2996718,16-04-2017,4
2996718,22-04-2017,4
2996718,02-05-2017,4
2996718,10-05-2017,1
2996718,24-05-2017,2
2996718,03-06-2017,5
2996718,05-06-2017,10
2996718,07-06-2017,4
2996718,07-07-2017,4
2996718,13-07-2017,8
2996718,10-08-2017,3
2996718,12-08-2017,5
2996718,20-08-2017,4
2996718,13-09-2017,9
2996895,24-11-2016,2
2996895,26-11-2016,2
2996895,28-11-2016,5
2996895,30-11-2016,2
2996895,02-12-2016,9
2996895,04-12-2016,4
2996895,06-12-2016,10
2996895,08-12-2016,2
2996895,10-12-2016,1
2996895,12-12-2016,10
2996895,14-12-2016,3
2996895,16-12-2016,2
2996895,24-12-2016,3
2996895,26-12-2016,2
2996895,28-12-2016,3
2996895,30-12-2016,10
2996895,01-01-2017,6
2996895,05-01-2017,4
2996895,07-01-2017,4
2996895,11-01-2017,10
2996895,17-01-2017,9
2996895,25-01-2017,5
2996895,02-02-2017,7
2996895,08-02-2017,6
2996895,12-02-2017,6
2996895,14-02-2017,3
2996895,20-02-2017,3
2996895,22-02-2017,9
2996895,26-02-2017,1
2996895,28-02-2017,4
2996895,06-03-2017,9
2996895,08-03-2017,9
2996895,12-03-2017,4
2996895,18-03-2017,1
2996895,20-03-2017,4
2996895,26-03-2017,10
2996895,15-04-2017,8
2996895,17-04-2017,9
2996895,01-05-2017,1
2996895,14-06-2017,7
2996895,20-06-2017,2
2996895,22-06-2017,4
2996895,30-06-2017,10
2996895,14-07-2017,2
2996895,19-08-2017,3
2996895,21-08-2017,7
2996895,23-08-2017,1
2996895,25-08-2017,4
2996895,12-09-2017,3
2996895,14-09-2017,9
2996895,16-09-2017,10
2996895,22-09-2017,6
2996895,24-09-2017,8
2996948,11-01-2017,6
2996948,13-01-2017,3
2996948,23-01-2017,5
2996948,31-01-2017,3
2996948,02-02-2017,1
2996948,12-02-2017,6
2996948,14-02-2017,8
2996948,20-02-2017,7
2996948,22-02-2017,10
2996948,26-02-2017,10
2996948,02-03-2017,7
2996948,14-03-2017,1
2996948,18-03-2017,6
2996948,20-03-2017,4
2996948,26-03-2017,6
2996948,03-04-2017,5
2996948,05-04-2017,4
2996948,21-04-2017,5
2996948,25-04-2017,9
2996948,27-04-2017,3
2996948,05-05-2017,3
2996948,11-05-2017,10
2996948,23-05-2017,5
2996948,31-05-2017,2
2996948,14-06-2017,3
2996948,24-06-2017,2
2996948,02-07-2017,10
2996948,04-07-2017,8
2996948,10-07-2017,7
2996948,22-07-2017,2
2996948,26-07-2017,2
2996948,28-07-2017,1
2996948,01-08-2017,7
2996948,11-08-2017,8
2996948,13-08-2017,6
2996948,23-08-2017,7
2996948,29-08-2017,9
2996948,31-08-2017,8
2996948,08-09-2017,1
2996948,12-09-2017,9
2996948,24-09-2017,3
2997249,10-12-2016,1
2997249,14-12-2016,2
2997249,16-12-2016,5
2997249,22-12-2016,8
2997249,24-12-2016,4
2997249,26-12-2016,3
2997249,30-12-2016,10
2997249,01-01-2017,2
2997249,05-01-2017,6
2997249,07-01-2017,6
2997249,09-01-2017,2
2997249,11-01-2017,6
2997249,13-01-2017,10
2997249,17-01-2017,9
2997249,19-01-2017,1
2997249,31-01-2017,2
2997249,08-02-2017,6
2997249,12-02-2017,2
2997249,16-02-2017,5
2997249,20-02-2017,1
2997249,26-02-2017,5
2997249,12-03-2017,9
2997249,16-03-2017,6
2997249,18-03-2017,7
2997249,20-03-2017,7
2997249,26-03-2017,5
2997249,30-03-2017,9
2997249,03-04-2017,4
2997249,09-04-2017,3
2997249,23-04-2017,7
2997249,03-05-2017,8
2997249,13-05-2017,3
2997249,15-05-2017,7
2997249,17-05-2017,4
2997249,22-06-2017,1
2997249,24-06-2017,4
2997249,06-07-2017,9
2997249,18-07-2017,6
2997249,26-07-2017,6
2997249,28-07-2017,1
2997249,23-08-2017,5
2997249,06-09-2017,2
2997249,24-09-2017,4
2997249,30-09-2017,10
2997585,23-11-2016,4
2997585,27-11-2016,1
2997585,27-12-2016,7
2997585,29-12-2016,3
2997585,16-01-2017,10
2997585,18-01-2017,9
2997585,09-02-2017,9
2997585,11-02-2017,2
2997585,13-02-2017,8
2997585,17-02-2017,3
2997585,21-03-2017,5
2997585,27-03-2017,6
2997585,06-05-2017,4
2997585,12-05-2017,9
2997585,28-05-2017,10
2997585,09-06-2017,8
2997585,13-06-2017,6
2997585,29-06-2017,10
2997585,01-07-2017,1
2997585,05-07-2017,6
2997585,07-07-2017,3
2997585,16-08-2017,8
2997585,24-08-2017,10
2997585,09-09-2017,1
2997585,23-09-2017,10
2997585,27-09-2017,5
2997654,29-11-2016,10
2997654,19-12-2016,4
2997654,21-12-2016,8
2997654,23-12-2016,7
2997654,29-12-2016,7
2997654,04-01-2017,1
2997654,24-01-2017,7
2997654,05-03-2017,5
2997654,27-03-2017,3
2997654,14-04-2017,4
2997654,16-04-2017,2
2997654,30-04-2017,5
2997654,09-06-2017,3
2997654,19-06-2017,4
2997654,05-07-2017,2
2997654,25-07-2017,7
2997654,08-08-2017,10
2997654,17-09-2017,8
2997654,29-09-2017,1
2997970,25-01-2017,5
2997970,29-01-2017,9
2997970,31-01-2017,4
2997970,02-02-2017,10
2997970,04-02-2017,9
2997970,12-02-2017,1
2997970,14-02-2017,7
2997970,16-02-2017,10
2997970,18-02-2017,7
2997970,20-02-2017,10
2997970,24-02-2017,3
2997970,04-03-2017,5
2997970,06-03-2017,3
2997970,08-03-2017,9
2997970,12-03-2017,4
2997970,14-03-2017,10
2997970,16-03-2017,5
2997970,26-03-2017,8
2997970,05-04-2017,2
2997970,15-04-2017,8
2997970,25-04-2017,9
2997970,03-05-2017,5
2997970,15-05-2017,9
2997970,10-06-2017,7
2997970,18-06-2017,10
2997970,24-06-2017,5
